twitterUsername,politicalParty,tweetText
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: The last #childnutrition reauthorization was completed in 2010. So, it is again necessary to take a fresh look to..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: This hearing examines #childnutrition programs, which have consistently benefited from broad, bipartisan support...."
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has gaveled in today's hearing on #ChildNutrition Reauthorization. https://t.co/cGzXnObXgh
SenPatRoberts,R,"RT @SenateAgGOP: ""Ag reporters shine the light of truth into darkness."" - @SenPatRoberts 
 [?]   
Senate and House Ag leaders answered q..."
SenPatRoberts,R,https://t.co/8OprxDbc5k
SenPatRoberts,R,RT @VAChair: I was proud to support legislation @POTUS signed into law today to authorize the honorary appointment of former U.S. Senator B...
SenPatRoberts,R,.@SenatorDole is officially a colonel in the @USArmy now that @realDonaldTrump signed S. 252 into law. This legisla... https://t.co/FSsqbbkHVi
SenPatRoberts,R,Today we recognize and honor the sacrifices of our Gold Star Spouses. No one gives more for our nation than the fam... https://t.co/SWEcl5cEjE
SenPatRoberts,R,I was glad to meet with crop insurers from all over the country. We discussed the new farm bill and what we have do... https://t.co/KUILrNPdvI
SenPatRoberts,R,Honored to receive the Lifetime Achievement Award from @IAmBiotech for my work on behalf of the biotechnology indus... https://t.co/lSP0qnhXLc
SenPatRoberts,R,"RT @SenateAgGOP: .@SenateAgGOP, @SenateAgDems announce 4/10 Child Nutrition Reauthorization hearing. 
Tune in: https://t.co/j5r1168rbB."
SenPatRoberts,R,"RT @SecPompeo: I've long admired Senator Bob Dole as an inspiring leader and a truly great American. I'm proud to salute my friend, a fello..."
SenPatRoberts,R,Good luck to the @WichitaState students competing in the 2019 @NASA @StudentLaunch competition this week!
SenPatRoberts,R,RT @SenWestCaucus: The #GreenNewDeal is nothing more than a socialist wish list... fantasy land... radical top-down agenda... the list goes on. T...
SenPatRoberts,R,"Had a great meeting with @KS_Bankers where we discussed regulatory relief, data security and ways to help rural Ame... https://t.co/0sSueY5S5H"
SenPatRoberts,R,".#LightItUpBlue for #WorldAutismAwarenessDay. Today and every day, may we work to promote understanding, acceptanc... https://t.co/c021DIxqIB"
SenPatRoberts,R,Go @Royals! #OpeningDay #AlwaysRoyal https://t.co/bnXlc5Mgv9
SenPatRoberts,R,Missouri: doing things wrong since 1863. #bagelgate https://t.co/g24NgCassY
SenPatRoberts,R,"RT @FightingFirst: #DidYouKnow: The #BigRedOne lead the way during Operation Overlord, the largest amphibious assault in American history w..."
SenPatRoberts,R,RT @starsandstripes: Both chambers of the U.S. Congress have unanimously passed a bill promoting former U.S. Sen. Bob Dole. https://t.co/M9...
SenPatRoberts,R,"RT @BryanLowry3: Pat Roberts: ""Climate change is real. Humans contribute to climate change."" But Roberts and his fellow Republicans are war..."
SenPatRoberts,R,RT @McClatchyDC: Some Republicans are beginning to agree that climate change is real. They just don't want big government involved. https:/...
SenPatRoberts,R,"RT @DoleFoundation: Moments ago, the House unanimously passed legislation to promote @SenatorDole to the grade of colonel in the @USArmy. N..."
SenPatRoberts,R,"It's my honor, @SenatorDole https://t.co/t1qxBmGqyb"
SenPatRoberts,R,The House just passed legislation that would provide for an honorary military promotion for @SenatorDole. Read more... https://t.co/hd6L3scJNY
SenPatRoberts,R,"Today, I introduced the IDEA Full Funding Act with @ChrisVanHollen, which would ensure students with disabilities r... https://t.co/9dStfUo00s"
SenPatRoberts,R,"News Release: Senator Roberts: American Farmers and Ranchers Don't Need #GreenNewDeal to Be Green 
https://t.co/jL0f9jBdmy"
SenPatRoberts,R,"In hampering American agriculture, the #GreenNewDeal does not match up with these moral responsibilities."
SenPatRoberts,R,"I realize there are those who think the GND is a moral imperative. 
But, farmers continuing to feed the world is al... https://t.co/tJD9Sfruob"
SenPatRoberts,R,"These policy discussions must recognize the complexity of the agriculture and food value chain--growers, input suppl... https://t.co/nqK4gL87Pt"
SenPatRoberts,R,"Consumers will assuredly continue to demand the choice of animal protein here in the U.S., and so any reasonable di... https://t.co/wyTqhKOq4y"
SenPatRoberts,R,Regulating American farmers and ranchers out of business will only result in food and fiber production being outsou... https://t.co/IwfbdEiAMZ
SenPatRoberts,R,Over the last 50 years American farmers have reduced water use in pork production by 41%.
SenPatRoberts,R,"American farmers and ranchers raise the same amount of beef today as they did in the 1970s, but they do so with 33% fewer cattle."
SenPatRoberts,R,"Obviously, we cannot, and do not, produce food in the same manner our grandparents did, because those methods were... https://t.co/1reyZzAjkd"
SenPatRoberts,R,"American farmers, ranchers, and others in rural America are constantly working to produce their crops and to raise... https://t.co/1vFBKTX7Zj"
SenPatRoberts,R,The @FoundationFAR leverages public and private dollars to bring together experts to identify and investigate the r... https://t.co/z3J6ts4oBO
SenPatRoberts,R,I do not question the intent of the authors of the #GreenNewDeal but they don't know what they don't know. They nee... https://t.co/ta6vqDcNV2
SenPatRoberts,R,"within agriculture, there is nothing ""New"" with the #GreenNewDeal"
SenPatRoberts,R,To Supporters of the #GreenNewDeal: The men &amp; women who make their living off the land have an imperative &amp; keen in... https://t.co/Ocyvpd8eQG
SenPatRoberts,R,I will be heading to the Senate floor shortly to talk about the Green New Deal. Watch live here: https://t.co/Vc0YEQqD5m
SenPatRoberts,R,RT @NatQualityForum: @SenPatRoberts of Kansas accepts the 2nd NQF Congressional Quality Award at #NQF19 for his work advancing high quality...
SenPatRoberts,R,"Today, #NationalMedalofHonorDay, and every day, we honor those who have gone above and beyond the call of duty for... https://t.co/pVultjDsvd"
SenPatRoberts,R,I am satisfied the special counsel's exhaustive efforts showed no collusion with @realDonaldTrump's campaign staff.... https://t.co/fRFBZQGLRZ
SenPatRoberts,R,It's great to see @WichitaState receiving a $2 million grant from @US_EDA that will be used to create technical tra... https://t.co/ZrCkv2QIeO
SenPatRoberts,R,Good luck to our Kansas teams playing in #MarchMadness https://t.co/SZdcIBNNFU
SenPatRoberts,R,I'm glad the U.S. and Brazil came to an agreement that will allow for an increase in wheat exports. This is great n... https://t.co/Isc1PUkqQU
SenPatRoberts,R,My prayers are with the people of New Zealand following this cowardly terrorist attack in a place of worship.
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts leads over 1/3 of U.S. Senate in calling for certainty for #Ag #biotech in China trade talks https...
SenPatRoberts,R,"RT @CornRefiners: Thank you, @SenPatRoberts, for speaking at the U.S. Capitol Ag Day Reception! Your support of the agriculture and food in..."
SenPatRoberts,R,"We must have comprehensive immigration reform, which starts with a secure border. We also need further resources at... https://t.co/IEPcgSYoam"
SenPatRoberts,R,"I agree with the president's assessment that we have reached a crisis point at the border, and this is nothing new.... https://t.co/kdQ1OWn6U9"
SenPatRoberts,R,"News Release: Senator Roberts Votes to 
Secure Southern Border
https://t.co/Tc9Auq5nTH"
SenPatRoberts,R,RT @SenateAgGOP: Happy #NationalAgDay! https://t.co/PjtnUAuRHl
SenPatRoberts,R,RT @HeartlandCUA: Thanks to @SenPatRoberts for meeting with Kansas credit unions today! #CUdifference https://t.co/htAWfMSQUy
SenPatRoberts,R,I had a great time discussing higher education re-authorization today with Dr. Jerry Farley from @WashburnUniv https://t.co/cr1TeH4OJr
SenPatRoberts,R,"I was glad to welcome @CityofWichita to Washington. Thanks to Mayor Jeff Longwell, Council Members Cindy Claycomb,... https://t.co/I3PHvPsYtm"
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has gaveled in today's hearing on @CFTC Chairman nominee Dr. Heath Tarbert. Watch LIVE or later: h...
SenPatRoberts,R,Thanks to @CityofOlatheKS @cityoftopeka @CityofMissionKS @PittsburgKS @CityofShawneeKS @cityofmhk for being great p... https://t.co/AW3frJkFEm
SenPatRoberts,R,"One of my best memories with @President_Bardo was attending this game in March, 2014. He was a real gentlemen and I... https://t.co/O3C6RGcueB"
SenPatRoberts,R,"My thoughts and prayers are with @President_Bardo's wife Deborah, his son Christopher, their family, friends and th... https://t.co/d6ao8N1eAb"
SenPatRoberts,R,ICYMI: @danaperino talks about mine and @jerrymoran's legislation to grant an honorary military promotion for... https://t.co/whFErNyJ91
SenPatRoberts,R,"@realDonaldTrump just signed the #LandsPackage2019, which designates Quindaro as a National Commemorative Site! Rea... https://t.co/iq4HZyTqrv"
SenPatRoberts,R,"I am praying for the family and friends of the 7 @WFP staff members who lost their lives working to help others, fa... https://t.co/2pV5oDgDNO"
SenPatRoberts,R,Congratulations @KStateMBB! https://t.co/tDLonGCrEO
SenPatRoberts,R,Honored to receive the 2019 Congressional Champion of Change Award from @NDSS for my work as an advocate for positi... https://t.co/UwSGxbZjyW
SenPatRoberts,R,"RT @SenateAgGOP: .@SenateAgGOP, @SenateAgDems Announce 3/13 Hearing on #CFTC Chair Nominee Tarbert
https://t.co/aqVFOPMy1A"
SenPatRoberts,R,Congrats to Kansan Miki Bowman on being sworn in to the @federalreserve Board of Governors! Bowman fills a seat res... https://t.co/gfwEnvex8g
SenPatRoberts,R,I urge the U.S. House of Representatives to follow the Senate's lead and pass @RogerMarshallMD's companion bill.
SenPatRoberts,R,This legislation would authorize the honorary promotion of @SenatorDole to the grade of colonel in the @USArmy
SenPatRoberts,R,Legislation @JerryMoran and I introduced to provide an honorary military promotion for @SenatorDole passed the Sena... https://t.co/ws0pXAAnCO
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts addresses @NatWICAssoc: WIC and the child nutrition programs have consistently benefited from broa...
SenPatRoberts,R,"RT @SenateAgGOP: Here's to the pig! 
#NationalPigDay https://t.co/wjAqyVnPt0"
SenPatRoberts,R,RT @SenateAgGOP:  Senate Sends #PRIA to President's Desk https://t.co/ilkWcvHCSk https://t.co/bI18RIGBOG
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts: WTO Finds Chinese Price Supports Distort Trade; Applauds @USTradeRep Efforts to Fight for U.S. Gr...
SenPatRoberts,R,"RT @SenateAgGOP: Chairman @SenPatRoberts Applauds @EPAAWheeler Confirmation
: @EPA"
SenPatRoberts,R,"This week, I caught up with my friend Major General Tafanelli and received an update on the @KansasGuard. Thanks fo... https://t.co/RxlONkOfCm"
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has gaveled in today's hearing on #FarmBill implementation with @SecretarySonny. Watch live or lat...
SenPatRoberts,R,RT @JerryMoran: Resolving a longstanding trade barrier with Brazil would increase Kansas farmers' ability to export wheat to that country....
SenPatRoberts,R,I enjoyed meeting up with the new @KansasDeptofAg Secretary Mike Beam this week in DC! https://t.co/z5Ta1ukhZz
SenPatRoberts,R,"Today, I introduced bipartisan legislation to protect rural Critical Access Hospitals and their patients along with... https://t.co/0aDTribN0X"
SenPatRoberts,R,"The House just passed the lands package, which includes language I authored to designate the historic Quindaro Town... https://t.co/iATSGkhs1t"
SenPatRoberts,R,RT @SenateAgGOP: WEDNESDAY + THURSDAY in Kansas City: The @EPA will hold a public hearing on the #WOTUS rule. This is an important step in...
SenPatRoberts,R,Listened to the School Nutrition Association of Kansas about how to improve child nutrition. Their recommendations... https://t.co/n8b4eGyEE7
SenPatRoberts,R,It was good to chat with the @ksbroadcasters and learn more about all they do to serve communities across our state. https://t.co/jss35ctGhH
SenPatRoberts,R,As a cosponsor of the #BornAliveAct I voted to protect innocent life today. News Release: https://t.co/PC5lbIEgTb
SenPatRoberts,R,I'm looking forward to another @KStateMBB victory tonight over @KUHoops! https://t.co/S3NsCuebl6
SenPatRoberts,R,". @realDonaldTrump just approved a #Kansas disaster declaration from October's severe storms, winds and flooding in... https://t.co/kZXzyIsR2z"
JerryMoran,R,I've appreciated @SecWilkie's support to pass the Commander John Scott Hannon Veterans Mental Health Care Improveme... https://t.co/j4qnuolvb3
JerryMoran,R,"President @realDonaldTrump is a champion for veterans today by signing @SenateVa's landmark bill, the Commander Joh... https://t.co/ulPsFQtWAb"
JerryMoran,R,I am grateful to Ranking Member @SenatorTester &amp; many of my Senate colleagues for working tirelessly this Congress... https://t.co/1zrdAG68uf
JerryMoran,R,"This bill will help the many veterans who are suffering from daunting, sometimes overwhelming mental health challen... https://t.co/I8RN4uSrRx"
JerryMoran,R,The events that unfolded last night in Lyons serve as a stark reminder of the dangers our law enforcement officers... https://t.co/aX0D2FNHIq
JerryMoran,R,"The call to feed the world has been answered by so many Kansans, who are taught at a young age it is our duty to he... https://t.co/hDfAaosXxi"
JerryMoran,R,"As co-chair of the Senate Hunger Caucus, I believe that fighting hunger is not only the morally right thing to do;... https://t.co/fzxiEg11Ts"
JerryMoran,R,"It's the last day to fill out the #2020Census!

Kansas' response rate would not have been possible without each Kan... https://t.co/nHJtv3pnMd"
